master,pair,station,lagtime,coefficient,phase,ttmaster,ttpair,dt
453,525,NIL06,0.046123704,0.719874442,S,2.03,2.08,0.05
453,525,NIL08,0.049178555,0.779381439,S,2.19,2.32,0.13
453,525,NIL08,0.141125763,0.30602223,P,2.52,2.49,-0.03
453,509,NIL04,-0.100746019,0.58596915,S,2.17,2.19,0.02
453,509,NIL04,-0.080072168,0.392196667,P,3.69,3.82,0.13
453,509,NIL06,-0.041636105,0.739201137,P,2.35,2.31,-0.04
453,509,NIL06,0.072288145,0.781490623,S,2.03,2.08,0.05
453,509,NIL08,0.015318811,0.715740517,S,2.19,2.32,0.13
453,509,NIL08,0.174421496,0.346495258,P,2.52,2.49,-0.03
454,466,NIL09,-0.09108531,0.582563822,P,2.17,2.19,0.02
454,466,NIL09,0.022314651,0.506869903,S,3.69,3.82,0.13
454,466,SIL02,0.067888365,0.293466558,S,2.35,2.31,-0.04
454,466,SIL02,-0.029688917,0.698434896,P,2.03,2.08,0.05
454,466,SIL03,0.042671525,0.676662609,P,2.19,2.32,0.13
454,466,SIL03,-0.005590319,0.771279413,S,2.52,2.49,-0.03
454,466,NIL10,-0.056605894,0.432201317,P,3.46,3.71,0.25
454,466,NIL08,0.01828137,0.520599879,P,2.28,2.28,0
454,466,NIL07,0.004994923,0.836320844,P,2.24,2.35,0.11
454,466,SIL04,0.017159532,0.542402448,S,2.9,2.65,-0.25
454,466,SIL04,-0.079857889,0.477586538,P,4.52,4.41,-0.11
454,466,NIL06,-0.020639641,0.831554332,P,2.79,2.78,-0.01
454,466,SIL05,0.021667989,0.495023479,S,3.05,3.17,0.12
454,466,SIL05,-0.012219272,0.516999637,P,6.34,6.32,-0.02
454,466,NIL03,-0.005816621,0.737541934,P,3.87,3.71,-0.16
454,466,NIL03,-0.172361405,0.343848982,S,3.41,3.41,0
454,466,SIL08,0.006593251,0.887618323,P,4.19,3.76,-0.43
454,466,NIL04,0.020637031,0.377853469,P,2.03,2.03,0
455,530,NIL06,-0.012666727,0.715907047,S,2.17,2.19,0.02
455,530,NIL06,-0.011563136,0.830491437,P,3.69,3.82,0.13
455,530,NIL07,-0.034533867,0.92270436,P,2.35,2.31,-0.04
455,530,NIL09,0.046079492,0.674521277,P,2.03,2.08,0.05
455,530,NIL03,-0.050715432,0.5271029,S,2.19,2.32,0.13
455,530,NIL03,-0.028715543,0.633571709,P,2.52,2.49,-0.03
455,530,NIL04,-0.010196963,0.778564874,P,3.46,3.71,0.25
455,530,NIL04,-0.038756157,0.799501126,S,2.28,2.28,0
455,527,NIL06,0.003766528,0.585821002,P,2.17,2.19,0.02
455,527,NIL06,0.015869393,0.923529964,S,3.69,3.82,0.13
455,527,NIL05,0.165252318,0.418647786,P,2.35,2.31,-0.04
455,527,NIL05,-0.037018668,0.536482925,S,2.03,2.08,0.05
455,527,NIL07,0.032651464,0.87036404,P,2.19,2.32,0.13
455,527,NIL09,0.022589678,0.689923739,P,2.52,2.49,-0.03
455,527,NIL03,0.141217617,0.610856558,P,3.46,3.71,0.25
455,527,NIL03,0.071121083,0.691647547,S,2.28,2.28,0
455,527,NIL04,0.006503854,0.542170112,P,2.24,2.35,0.11
455,531,NIL06,0.007445214,0.70494802,S,2.17,2.19,0.02
455,531,NIL06,-0.006737503,0.827346332,P,3.69,3.82,0.13
455,531,NIL07,0.002571954,0.859434398,P,2.35,2.31,-0.04
455,531,NIL09,0.004248595,0.94796143,P,2.03,2.08,0.05
455,531,NIL03,-0.047803427,0.662049016,S,2.19,2.32,0.13
455,531,NIL03,-0.074034336,0.643981769,P,2.52,2.49,-0.03
455,531,NIL04,-0.007033883,0.756761492,P,3.46,3.71,0.25
455,531,NIL04,-0.014655041,0.798499467,S,2.28,2.28,0
455,471,NIL06,-0.147078414,0.692425036,P,2.17,2.19,0.02
455,471,NIL06,-0.142305521,0.555184859,S,3.69,3.82,0.13
455,471,NIL05,0.03796341,0.681695599,P,2.35,2.31,-0.04
455,471,NIL05,-0.088986415,0.616844286,S,2.03,2.08,0.05
455,471,NIL07,0.036878641,0.860144082,P,2.19,2.32,0.13
455,471,NIL09,0.037389412,0.572099212,P,2.52,2.49,-0.03
455,471,NIL03,0.070183342,0.708747337,P,3.46,3.71,0.25
455,471,NIL04,-0.00665267,0.701943664,S,2.28,2.28,0
455,471,NIL04,0.07101174,0.617969449,P,2.24,2.35,0.11
455,475,NIL06,0.004237151,0.922092597,P,2.17,2.19,0.02
455,475,NIL06,-0.020104445,0.521716875,S,3.69,3.82,0.13
455,475,NIL05,-0.003197328,0.423452102,S,2.35,2.31,-0.04
455,475,NIL05,0.024366064,0.493129141,P,2.03,2.08,0.05
455,475,NIL07,0.021947333,0.833084737,P,2.19,2.32,0.13
455,475,NIL09,-0.115322046,0.636489752,P,2.52,2.49,-0.03
455,475,NIL03,0.074436968,0.524514599,P,3.46,3.71,0.25
455,475,NIL04,0.0348772,0.56173571,P,2.28,2.28,0
455,482,NIL06,0.042445151,0.891554888,S,2.17,2.19,0.02
455,482,NIL06,0.063987538,0.476742018,P,3.69,3.82,0.13
455,482,NIL07,-0.018156452,0.536650106,P,2.35,2.31,-0.04
455,482,NIL09,0.026439127,0.514754042,P,2.03,2.08,0.05
455,482,NIL03,0.051190463,0.509416675,S,2.19,2.32,0.13
455,482,NIL03,0.006335727,0.785551768,P,2.52,2.49,-0.03
455,481,NIL06,0.066641849,0.450030028,P,2.17,2.19,0.02
455,481,NIL06,0.055196311,0.753173318,S,3.69,3.82,0.13
455,481,NIL05,0.000678876,0.609923411,P,2.35,2.31,-0.04
455,481,NIL05,0.01451423,0.393981765,S,2.03,2.08,0.05
455,481,NIL07,0.110651775,0.606201918,P,2.19,2.32,0.13
455,481,NIL09,0.015652002,0.583515677,P,2.52,2.49,-0.03
455,481,NIL03,0.025663163,0.668994765,P,3.46,3.71,0.25
455,481,NIL03,0.054424373,0.538591583,S,2.28,2.28,0
455,481,NIL04,-0.033785527,0.423203164,P,2.24,2.35,0.11
455,542,NIL06,0.042469882,0.709908091,S,2.17,2.19,0.02
455,542,NIL06,0.062411453,0.548125642,P,3.69,3.82,0.13
455,542,NIL07,-0.019534698,0.514675064,P,2.35,2.31,-0.04
455,542,NIL09,0.019535262,0.7279754,P,2.03,2.08,0.05
455,542,NIL03,-0.139227086,0.59849895,P,2.19,2.32,0.13
455,542,NIL04,-0.007208956,0.581305017,P,2.52,2.49,-0.03
455,476,NIL06,0.015940246,0.589957728,S,2.17,2.19,0.02
455,476,NIL06,0.000247539,0.7408306,P,3.69,3.82,0.13
455,476,NIL05,0.083661868,0.456212625,P,2.35,2.31,-0.04
455,476,NIL05,0.01022289,0.595260682,S,2.03,2.08,0.05
455,476,NIL07,0.029095779,0.849937962,P,2.19,2.32,0.13
455,476,NIL09,0.023414693,0.620173491,P,2.52,2.49,-0.03
455,476,NIL03,-0.015386857,0.558470547,S,3.46,3.71,0.25
455,476,NIL03,0.083595158,0.676212401,P,2.28,2.28,0
455,476,NIL04,0.081015239,0.452759981,P,2.24,2.35,0.11
455,476,NIL04,-0.139286764,0.664154734,S,2.9,2.65,-0.25
455,474,NIL06,0.024947554,0.789840301,P,2.17,2.19,0.02
455,474,NIL05,0.061153737,0.535158651,S,3.69,3.82,0.13
455,474,NIL05,-0.092241513,0.502948632,P,2.35,2.31,-0.04
455,474,NIL07,0.043461149,0.871057802,P,2.03,2.08,0.05
455,474,NIL09,-0.092383524,0.56179974,P,2.19,2.32,0.13
455,474,NIL03,-0.153040397,0.458508121,S,2.52,2.49,-0.03
455,474,NIL03,0.092460214,0.678113349,P,3.46,3.71,0.25
455,474,NIL04,-0.168426474,0.405132169,P,2.28,2.28,0
455,474,NIL04,-0.190104183,0.511508826,S,2.24,2.35,0.11
455,439,NIL06,-0.121762471,0.680682036,S,2.17,2.19,0.02
455,439,NIL06,-0.000740867,0.782845828,P,3.69,3.82,0.13
455,439,NIL05,0.107095409,0.450761772,P,2.35,2.31,-0.04
455,439,NIL05,0.051155779,0.463977532,S,2.03,2.08,0.05
455,439,NIL07,0.084751661,0.729734321,P,2.19,2.32,0.13
455,439,NIL09,-0.164700055,0.602520562,P,2.52,2.49,-0.03
455,439,NIL03,0.126860566,0.578960903,S,3.46,3.71,0.25
455,439,NIL03,-0.008701383,0.652763297,P,2.28,2.28,0
455,439,NIL04,0.013743126,0.71180583,P,2.24,2.35,0.11
455,439,NIL04,0.049133701,0.481281577,S,2.9,2.65,-0.25
456,532,SIL01,0.127657341,0.413307508,P,2.17,2.19,0.02
456,532,SIL04,0.095332611,0.493529049,S,3.69,3.82,0.13
456,532,SIL04,-0.035620077,0.743594023,P,2.35,2.31,-0.04
456,532,SIL08,0.095144135,0.553504513,P,2.03,2.08,0.05
456,532,SIL02,0.100293466,0.647845143,S,2.19,2.32,0.13
456,532,SIL02,0.010601026,0.814637935,P,2.52,2.49,-0.03
456,532,SIL07,-0.022273189,0.372678643,P,3.46,3.71,0.25
456,532,NIL10,-0.061045208,0.615243429,S,2.28,2.28,0
456,532,NIL10,-0.089400045,0.845365947,P,2.24,2.35,0.11
456,532,SIL06,-0.034873253,0.766502083,P,2.9,2.65,-0.25
456,532,SIL05,-0.006219296,0.530850041,S,4.52,4.41,-0.11
456,532,SIL05,0.055670694,0.565728432,P,2.79,2.78,-0.01
456,532,SIL03,0.038323083,0.652095951,S,3.05,3.17,0.12
456,532,SIL03,-0.042864495,0.766580191,P,6.34,6.32,-0.02
456,532,NIL08,0.029705195,0.577161877,S,3.87,3.71,-0.16
456,532,NIL08,0.022802913,0.495397545,P,3.41,3.41,0
456,532,NIL06,-0.050076612,0.673849354,P,4.19,3.76,-0.43
456,510,SIL01,-0.055374324,0.53198652,P,2.17,2.19,0.02
456,510,SIL08,-0.016183703,0.619273914,P,3.69,3.82,0.13
456,510,SIL04,0.120560498,0.447447479,S,2.35,2.31,-0.04
456,510,SIL04,-0.023678347,0.602740633,P,2.03,2.08,0.05
456,510,SIL07,0.086166669,0.53843863,P,2.19,2.32,0.13
456,510,SIL02,-0.002365522,0.599902183,P,2.52,2.49,-0.03
456,510,NIL10,0.024070639,0.828546763,S,3.46,3.71,0.25
456,510,NIL10,-0.0249894,0.700220924,P,2.28,2.28,0
456,510,SIL06,-0.018197267,0.624667152,P,2.24,2.35,0.11
456,510,SIL05,0.060994646,0.499370215,S,2.9,2.65,-0.25
456,510,SIL05,0.088100502,0.741927403,P,4.52,4.41,-0.11
456,510,SIL03,0.04851336,0.842872296,P,2.79,2.78,-0.01
456,510,NIL08,0.024668929,0.683093502,P,3.05,3.17,0.12
456,511,SIL01,0.013173484,0.517901988,P,2.17,2.19,0.02
456,511,SIL04,0.186233093,0.617449654,S,3.69,3.82,0.13
456,511,SIL04,0.108028366,0.615142337,P,2.35,2.31,-0.04
456,511,SIL08,0.073240917,0.635433784,P,2.03,2.08,0.05
456,511,SIL02,0.015265908,0.704157461,P,2.19,2.32,0.13
456,511,NIL10,-0.095260366,0.828591845,P,2.52,2.49,-0.03
456,511,NIL10,-0.066231623,0.582128732,S,3.46,3.71,0.25
456,511,SIL07,0.033728338,0.720632793,P,2.28,2.28,0
456,511,SIL06,0.078233472,0.722962934,P,2.24,2.35,0.11
456,511,SIL05,0.064932292,0.537785662,S,2.9,2.65,-0.25
456,511,SIL05,-0.009375786,0.760599012,P,4.52,4.41,-0.11
456,511,SIL03,0.0695294,0.776330917,P,2.79,2.78,-0.01
456,511,NIL08,0.103767042,0.656860482,S,3.05,3.17,0.12
456,511,NIL08,-0.05801556,0.46144263,P,6.34,6.32,-0.02
456,473,SIL01,-0.003244006,0.508590521,P,2.17,2.19,0.02
456,473,SIL08,0.108423036,0.656063922,P,3.69,3.82,0.13
456,473,SIL04,0.100060497,0.596536167,P,2.35,2.31,-0.04
456,473,NIL10,-0.005559624,0.840788932,P,2.03,2.08,0.05
456,473,NIL10,-0.172464329,0.505378824,S,2.19,2.32,0.13
456,473,SIL07,0.050569153,0.505935101,P,2.52,2.49,-0.03
456,473,SIL02,-0.034472934,0.607988464,S,3.46,3.71,0.25
456,473,SIL02,0.014466879,0.841933934,P,2.28,2.28,0
456,473,SIL06,-0.030584357,0.479572829,P,2.24,2.35,0.11
456,473,SIL05,0.082543758,0.841834794,P,2.9,2.65,-0.25
456,473,SIL03,0.077284979,0.555634169,P,4.52,4.41,-0.11
456,473,NIL08,0.072814729,0.734062677,S,2.79,2.78,-0.01
456,473,NIL08,-0.033391506,0.401916411,P,3.05,3.17,0.12
456,517,SIL04,0.091151085,0.553587273,P,2.17,2.19,0.02
456,517,SIL04,-0.009863732,0.561724827,S,3.69,3.82,0.13
456,517,SIL08,-0.053834285,0.7163094,P,2.35,2.31,-0.04
456,517,SIL02,0.042615163,0.619360286,S,2.03,2.08,0.05
456,517,SIL02,-0.057260041,0.692273795,P,2.19,2.32,0.13
456,517,NIL10,-0.085823341,0.835184545,P,2.52,2.49,-0.03
456,517,SIL07,0.097482025,0.454064574,P,3.46,3.71,0.25
456,517,SIL05,0.019160687,0.779396327,S,2.28,2.28,0
456,517,SIL05,0.000274003,0.480483926,P,2.24,2.35,0.11
456,465,SIL01,0.014711513,0.543077805,P,2.17,2.19,0.02
456,465,SIL04,0.146930001,0.582967344,S,3.69,3.82,0.13
456,465,SIL04,-0.050209618,0.422501188,P,2.35,2.31,-0.04
456,465,SIL02,0.169444372,0.607777392,S,2.03,2.08,0.05
456,465,SIL02,-0.000289145,0.885977525,P,2.19,2.32,0.13
456,465,SIL08,-0.035760861,0.802504182,P,2.52,2.49,-0.03
456,465,NIL10,-0.093377727,0.774993247,P,3.46,3.71,0.25
456,465,SIL03,0.105994945,0.637089397,P,2.28,2.28,0
456,465,SIL05,-0.001881469,0.792527614,S,2.24,2.35,0.11
456,465,SIL05,0.055615184,0.659324739,P,2.9,2.65,-0.25
456,465,SIL07,-0.1339525,0.509445879,P,4.52,4.41,-0.11
456,465,SIL06,-0.030206793,0.837821288,P,2.79,2.78,-0.01
456,465,NIL08,0.084590097,0.450015929,P,3.05,3.17,0.12
456,465,NIL06,0.056517351,0.807235487,P,6.34,6.32,-0.02
456,465,NIL04,-0.018033644,0.870510026,P,3.87,3.71,-0.16
456,501,SIL01,-0.020035657,0.667018469,P,2.17,2.19,0.02
456,501,SIL04,0.118987037,0.377081417,P,3.69,3.82,0.13
456,501,SIL04,0.128596855,0.492158653,S,2.35,2.31,-0.04
456,501,SIL02,0.137179337,0.490525723,S,2.03,2.08,0.05
456,501,SIL02,-8.18E-05,0.588264531,P,2.19,2.32,0.13
456,501,NIL10,-0.07701962,0.400824724,S,2.52,2.49,-0.03
456,501,NIL10,-0.069909332,0.491038513,P,3.46,3.71,0.25
456,501,SIL08,-0.017532535,0.766981522,P,2.28,2.28,0
456,464,SIL01,-0.080831606,0.472437212,P,2.17,2.19,0.02
456,464,SIL04,-0.132823403,0.685513967,P,3.69,3.82,0.13
456,464,SIL04,0.190105936,0.821415527,S,2.35,2.31,-0.04
456,464,SIL02,0.006989203,0.675084856,P,2.03,2.08,0.05
456,464,SIL02,0.06512304,0.532601143,S,2.19,2.32,0.13
456,464,NIL10,0.015563448,0.809657074,P,2.52,2.49,-0.03
456,464,NIL10,-0.026691566,0.738625268,S,3.46,3.71,0.25
456,464,SIL08,-0.014238143,0.680477288,P,2.28,2.28,0
456,464,SIL03,0.115408581,0.683331601,P,2.24,2.35,0.11
456,464,SIL05,0.129295067,0.641985216,S,2.9,2.65,-0.25
456,464,SIL05,0.044309389,0.54933131,P,4.52,4.41,-0.11
456,464,SIL06,0.032139702,0.69685365,P,2.79,2.78,-0.01
456,464,SIL07,0.028510035,0.409642849,P,3.05,3.17,0.12
456,464,NIL08,0.083391772,0.51784081,S,6.34,6.32,-0.02
456,464,NIL08,-0.104347496,0.479269197,P,3.87,3.71,-0.16
456,464,NIL06,-0.078421871,0.668945492,P,3.41,3.41,0
456,464,NIL04,-0.003544652,0.538220346,S,4.19,3.76,-0.43
456,464,NIL04,-0.059533975,0.485839813,P,2.03,2.03,0
457,522,SIL05,0.04442077,0.539581822,P,2.17,2.19,0.02
457,522,SIL02,-0.14559328,0.471500623,P,3.69,3.82,0.13
457,522,SIL02,-0.054887661,0.475594387,S,2.35,2.31,-0.04
457,522,SIL07,0.151604286,0.345889921,P,2.03,2.08,0.05
457,522,SIL03,-0.031267735,0.648119432,P,2.19,2.32,0.13
457,522,NIL10,0.170315237,0.3676251,S,2.52,2.49,-0.03
457,522,NIL10,-0.052772945,0.632764522,P,3.46,3.71,0.25
457,522,NIL08,-0.077300702,0.63623139,S,2.28,2.28,0
457,522,NIL08,-0.055063782,0.653607577,P,2.24,2.35,0.11
457,522,NIL04,0.060573128,0.461796415,P,2.9,2.65,-0.25
457,516,SIL05,0.12878122,0.364670465,P,2.17,2.19,0.02
457,516,SIL05,0.145930178,0.658600549,S,3.69,3.82,0.13
457,516,SIL08,-0.001977866,0.818521122,P,2.35,2.31,-0.04
457,516,SIL02,-0.000676857,0.82539944,P,2.03,2.08,0.05
457,516,SIL02,0.021399978,0.303851962,S,2.19,2.32,0.13
457,516,SIL07,0.14692834,0.373488962,P,2.52,2.49,-0.03
457,516,SIL03,-0.063862189,0.539844829,S,3.46,3.71,0.25
457,516,SIL03,0.041041817,0.840117849,P,2.28,2.28,0
457,516,NIL10,0.054764724,0.672769988,S,2.24,2.35,0.11
457,516,NIL10,0.048221821,0.857648688,P,2.9,2.65,-0.25
457,516,NIL08,0.015755013,0.854043681,P,4.52,4.41,-0.11
457,516,NIL08,0.058247804,0.731099725,S,2.79,2.78,-0.01
457,516,NIL06,-0.009796594,0.76054261,P,3.05,3.17,0.12
457,516,NIL04,0.003358936,0.71285319,P,6.34,6.32,-0.02
457,518,SIL02,-0.005729223,0.854458897,P,2.17,2.19,0.02
457,518,SIL02,0.013937078,0.635394731,S,3.69,3.82,0.13
457,518,SIL08,-0.013648785,0.707571026,P,2.35,2.31,-0.04
457,518,SIL05,-0.121513028,0.416290913,P,2.03,2.08,0.05
457,518,NIL10,-0.007953269,0.442868018,P,2.19,2.32,0.13
457,518,NIL10,-0.074330192,0.455806068,S,2.52,2.49,-0.03
457,518,SIL03,-0.001236599,0.928418042,P,3.46,3.71,0.25
457,518,SIL07,0.184400519,0.369917239,P,2.28,2.28,0
457,518,NIL08,0.030953714,0.861144995,S,2.24,2.35,0.11
457,518,NIL08,0.001528038,0.784227112,P,2.9,2.65,-0.25
457,518,NIL06,0.018244139,0.887684423,P,4.52,4.41,-0.11
457,518,NIL04,0.067307864,0.706001705,S,2.79,2.78,-0.01
457,518,NIL04,-0.009849137,0.54061833,P,3.05,3.17,0.12
457,524,SIL08,-0.091573202,0.565671102,P,2.17,2.19,0.02
457,524,SIL02,-0.085116038,0.533618199,P,3.69,3.82,0.13
457,524,SIL02,0.035715862,0.486477279,S,2.35,2.31,-0.04
457,524,NIL10,-0.015963541,0.941506577,P,2.03,2.08,0.05
457,524,NIL10,0.057201773,0.288101478,S,2.19,2.32,0.13
457,524,SIL03,0.153684185,0.626711659,P,2.52,2.49,-0.03
457,524,NIL08,0.070732997,0.763112953,S,3.46,3.71,0.25
457,524,NIL08,-0.004641425,0.943308666,P,2.28,2.28,0
457,467,SIL08,-0.020162454,0.624749096,P,2.17,2.19,0.02
457,467,SIL05,0.071220039,0.753094415,S,3.69,3.82,0.13
457,467,SIL05,-0.030734396,0.351401161,P,2.35,2.31,-0.04
457,467,SIL07,0.14133808,0.41499832,P,2.03,2.08,0.05
457,467,SIL02,0.014690243,0.584678783,P,2.19,2.32,0.13
457,467,SIL03,0.016451238,0.836110443,P,2.52,2.49,-0.03
457,467,NIL10,-0.023011587,0.382306167,S,3.46,3.71,0.25
457,467,NIL10,-0.006535122,0.891132832,P,2.28,2.28,0
457,467,NIL08,0.019976788,0.884694684,S,2.24,2.35,0.11
457,467,NIL08,0.01488418,0.953945391,P,2.9,2.65,-0.25
457,467,NIL06,0.031852704,0.77851925,P,4.52,4.41,-0.11
457,467,NIL04,-0.138044417,0.422058924,S,2.79,2.78,-0.01
457,467,NIL04,-0.010978239,0.783183777,P,3.05,3.17,0.12
458,474,NIL06,-0.055673823,0.502745584,P,2.17,2.19,0.02
458,474,NIL07,0.03516699,0.833431735,S,3.69,3.82,0.13
458,474,NIL07,-0.006625526,0.811915584,P,2.35,2.31,-0.04
458,474,NIL09,0.083783796,0.754752782,P,2.03,2.08,0.05
458,474,NIL03,0.166399474,0.636199248,P,2.19,2.32,0.13
458,474,NIL03,-0.144382317,0.44233205,S,2.52,2.49,-0.03
458,474,NIL08,-0.104295448,0.522085584,S,3.46,3.71,0.25
458,474,NIL08,0.029364547,0.872345269,P,2.28,2.28,0
458,474,NIL04,-0.098646996,0.437596,P,2.24,2.35,0.11
458,480,NIL06,-0.013078377,0.817252255,S,2.17,2.19,0.02
458,480,NIL06,-0.088389936,0.498128347,P,3.69,3.82,0.13
458,480,NIL07,-0.00439489,0.917120676,S,2.35,2.31,-0.04
458,480,NIL07,0.002142872,0.575440135,P,2.03,2.08,0.05
458,480,NIL09,0.038151938,0.903103566,P,2.19,2.32,0.13
458,480,NIL03,0.039391647,0.538667036,P,2.52,2.49,-0.03
458,480,NIL03,0.069636692,0.503446975,S,3.46,3.71,0.25
458,480,NIL08,-0.004432957,0.879405478,S,2.28,2.28,0
458,480,NIL08,0.082684423,0.829328801,P,2.24,2.35,0.11
458,480,NIL04,0.138838521,0.760328085,P,2.9,2.65,-0.25
458,481,NIL06,0.012714884,0.787391073,S,2.17,2.19,0.02
458,481,NIL06,-0.003654397,0.856627512,P,3.69,3.82,0.13
458,481,NIL07,-0.061413682,0.342462637,S,2.35,2.31,-0.04
458,481,NIL07,0.056421715,0.697711894,P,2.03,2.08,0.05
458,481,NIL09,0.044892074,0.778980854,P,2.19,2.32,0.13
458,481,NIL03,0.179318899,0.506424408,P,2.52,2.49,-0.03
458,481,NIL03,0.096451469,0.704278503,S,3.46,3.71,0.25
458,481,NIL08,-0.00401459,0.758576186,S,2.28,2.28,0
458,481,NIL08,0.033940572,0.826346535,P,2.24,2.35,0.11
458,481,NIL04,0.076405466,0.791749348,P,2.9,2.65,-0.25
458,476,NIL06,-0.018565553,0.770004384,S,2.17,2.19,0.02
458,476,NIL06,-0.09345417,0.471465509,P,3.69,3.82,0.13
458,476,NIL07,0.000321003,0.871430329,S,2.35,2.31,-0.04
458,476,NIL07,-0.022432657,0.74530207,P,2.03,2.08,0.05
458,476,NIL09,0.048615537,0.783214343,P,2.19,2.32,0.13
458,476,NIL03,0.154064705,0.614264807,P,2.52,2.49,-0.03
458,476,NIL03,-0.110240441,0.461558435,S,3.46,3.71,0.25
458,476,NIL08,-0.009195745,0.47832093,S,2.28,2.28,0
458,476,NIL08,0.063576124,0.813308242,P,2.24,2.35,0.11
458,476,NIL04,0.031427029,0.746532443,P,2.9,2.65,-0.25
458,482,NIL06,0.001659415,0.814621684,S,2.17,2.19,0.02
458,482,NIL06,-0.002748851,0.878923557,P,3.69,3.82,0.13
458,482,NIL07,-0.071118371,0.609220577,P,2.35,2.31,-0.04
458,482,NIL07,0.02913716,0.787754616,S,2.03,2.08,0.05
458,482,NIL09,0.050203062,0.791370454,P,2.19,2.32,0.13
458,482,NIL03,0.096041054,0.600754392,S,2.52,2.49,-0.03
458,482,NIL03,-0.007746403,0.442125359,P,3.46,3.71,0.25
458,482,NIL08,-0.014393161,0.607251732,S,2.28,2.28,0
458,482,NIL08,0.054794276,0.793327506,P,2.24,2.35,0.11
458,471,NIL06,-0.106667399,0.475674425,P,2.17,2.19,0.02
458,471,NIL06,0.061071769,0.536339834,S,3.69,3.82,0.13
458,471,NIL07,-0.014514776,0.788506216,P,2.35,2.31,-0.04
458,471,NIL07,0.014466817,0.896472134,S,2.03,2.08,0.05
458,471,NIL09,0.061571799,0.818374947,P,2.19,2.32,0.13
458,471,NIL03,0.142142013,0.663310828,P,2.52,2.49,-0.03
458,471,NIL08,-0.147858153,0.440324379,S,3.46,3.71,0.25
458,471,NIL08,0.054489607,0.824114633,P,2.28,2.28,0
458,471,NIL04,0.016312788,0.764064925,P,2.24,2.35,0.11
458,479,NIL06,-0.093485466,0.461063342,P,2.17,2.19,0.02
458,479,NIL06,-0.0206524,0.844927133,S,3.69,3.82,0.13
458,479,NIL07,-0.020514356,0.904549389,S,2.35,2.31,-0.04
458,479,NIL07,0.05963418,0.632198681,P,2.03,2.08,0.05
458,479,NIL09,0.048096105,0.896640506,P,2.19,2.32,0.13
458,479,NIL08,0.084650912,0.804071755,P,2.52,2.49,-0.03
458,479,NIL08,0.03626219,0.770301735,S,3.46,3.71,0.25
458,475,NIL06,-0.063562547,0.481098856,P,2.17,2.19,0.02
458,475,NIL06,-0.065321993,0.627179912,S,3.69,3.82,0.13
458,475,NIL07,-0.029611464,0.642175036,P,2.35,2.31,-0.04
458,475,NIL07,-0.020384074,0.702622885,S,2.03,2.08,0.05
458,475,NIL09,0.05902184,0.828641362,P,2.19,2.32,0.13
458,475,NIL03,0.140156858,0.44683723,P,2.52,2.49,-0.03
458,475,NIL08,0.01319716,0.655124293,S,3.46,3.71,0.25
458,475,NIL08,0.063939185,0.848179016,P,2.28,2.28,0
458,475,NIL04,0.09806922,0.50882875,P,2.24,2.35,0.11
458,527,NIL06,-0.023680108,0.76448836,S,2.17,2.19,0.02
458,527,NIL06,0.047544864,0.344567275,P,3.69,3.82,0.13
458,527,NIL07,-0.086166565,0.729766812,S,2.35,2.31,-0.04
458,527,NIL07,-0.018732323,0.708157142,P,2.03,2.08,0.05
458,527,NIL09,0.045267643,0.743140632,P,2.19,2.32,0.13
458,527,NIL03,0.13156889,0.654018842,P,2.52,2.49,-0.03
458,527,NIL03,0.107930119,0.493648942,S,3.46,3.71,0.25
458,527,NIL08,0.031323576,0.76774519,S,2.28,2.28,0
458,527,NIL08,0.034408118,0.863498985,P,2.24,2.35,0.11
458,527,NIL04,0.133783709,0.483873698,P,2.9,2.65,-0.25
458,542,NIL06,0.003088217,0.686335319,S,2.17,2.19,0.02
458,542,NIL06,-0.0043086,0.707124751,P,3.69,3.82,0.13
458,542,NIL07,-0.069382897,0.713898735,P,2.35,2.31,-0.04
458,542,NIL09,0.042069678,0.725211859,P,2.03,2.08,0.05
458,542,NIL03,0.020820372,0.54165605,P,2.19,2.32,0.13
458,542,NIL08,-0.163187759,0.453659015,S,2.52,2.49,-0.03
458,542,NIL08,-0.0096848,0.90739077,P,3.46,3.71,0.25
458,542,NIL04,0.074806465,0.758965116,P,2.28,2.28,0
459,467,SIL08,-0.010501826,0.788280996,S,2.17,2.19,0.02
459,467,SIL08,-0.051213842,0.706930579,P,3.69,3.82,0.13
459,467,SIL07,0.05602222,0.695211759,P,2.35,2.31,-0.04
459,467,SIL06,0.007687926,0.961895947,P,2.03,2.08,0.05
459,467,SIL05,0.108710315,0.560950845,S,2.19,2.32,0.13
459,467,SIL05,-0.001553056,0.909891766,P,2.52,2.49,-0.03
459,467,SIL02,0.135728536,0.541205807,P,3.46,3.71,0.25
459,467,NIL08,0.015758685,0.939332702,S,2.28,2.28,0
459,467,NIL08,0.02719996,0.821137676,P,2.24,2.35,0.11
459,519,SIL07,-0.008316591,0.77471506,P,2.17,2.19,0.02
459,519,SIL08,-0.012969398,0.748304887,P,3.69,3.82,0.13
459,519,SIL08,-0.006741825,0.92443553,S,2.35,2.31,-0.04
459,519,SIL06,0.006487403,0.940803847,P,2.03,2.08,0.05
459,519,SIL05,-0.00835028,0.790927524,P,2.19,2.32,0.13
459,519,SIL02,-0.041542954,0.590022339,P,2.52,2.49,-0.03
459,519,SIL02,-0.091193472,0.454128071,S,3.46,3.71,0.25
459,519,NIL08,0.102194159,0.508896703,S,2.28,2.28,0
